text,label
@tengkuciaa Awas hati² sama nih akun @tengkuciaa dia bakal meras kalian setelah vc..dia ngancem bakal di sebar video/foto kalian,0
@bigetronesports acu acu min spill fotonya min,0
 ayok drop foto wisata air yang cantik dan indah. Kalau bisa spill nama tempatnya Mata ie Aceh https://t.co/snhwqBCFmo,0
@dossier1967 Spill akunya pliss,0
@etheralbreath penyebaran data pribadi or doxxing inez nomor rekeningku mau disalahgunakan,0
@Julionot15 Gua spill fotonya yaa wkwkwkwkwkwkwk,0
spill ontak wa nya atau ig mau silaturahmi,1
@kencanasari24 coba spill foto lutpi mau gue jedagjedug,0
HALAH LU GUE SERANG RUMAH LU,1
@tanyakanrl spill sendernya dong pasti muka dia jelek,1
@sosmedkeras kenapa di sensor ajg homo meresahkan biar ke spill mukanya harusnya,1
@entermaze kakak habis sebar nomor kakak gak?,0
@tanyarlfes Bpknya atau tsk masih buron foto anaknya dulu lah yg di sebar gara2 anaknya kan,1
@MasBudiLei @iwansroto1 Waduh spill status wa nya ,0
@whydoucryyy @ciaarooms Spill ga sih muka nya si elsa elsa ituuu,1
@shanikardashian Sebarin ke orang tiap2 rumah deket situ,0
@evanofday @Liczeu FAK KOK GW GAK INGET PERNAH DOXXING ALAMAT GW KE KALIAN.,0
@alfffaomega Kalo mau serang nomernya nnti gua kasih ya,0
@nLymsss Spill muka si adit juga kak jangan cuma si cewek yang dispill. Kan hubungannya mau sama mau,1
@Askrlfess spill muka gurunya,1
@ilysmheesng_ aku juga kak kemarin aku malah uda spill nomor wa nya di twit aku,0
@ainascnrrmt spill dong foto mypage nya kak aina hehe,0
gyuuu gamau spill poto apa gitu,0
@piyapiyappp @bjorkanism @erickthohir Spill nik bu puan nder wkw,1
Baru saja mengirim foto @ Alun-alun Kota Serang https://t.co/JyS6NTlkaJ,0
@Pai_C1 Spill nomer KTP nya Min,1
@heedkki SPILL ITUANN YG NOMER NOMERRR,0
@KirariShoppu @newydey mjb kak kiraa spill atau bisikin nomor dia dongg kak mau aku block duluann hehehe,1
Adek tolong spill lagi dong foto fotonya ,0
@ethrealrc Spill rumah mu mbak,0
@blovedwwhs spill nomernya,1
kok rame anjai iya FOTO LAMA TOLONG JGN SERANG GW,0
@tanyarlfes Spill alamat rumahmu cffttt,0
Bisa serang no wa ni https://t.co/iENi9VFW9E,1
@tanyakanrl Spill muka yg nyekokin,1
Wkwkw pantes dr awal gamau spill muka ternyata problematik takut diserang kali yah,0
@sazwalizs Spill muka yg ngata2in kamu kak cpt secantik apa dia,1
spill wa nya dong mau sekalian lampiasin emosi gw wkwkwkwk,1
@nitalanaf Coba tolong Miss spill alamat iparnya biar kukirim ini sedikit jampe jampe,1
@kegblgnunfaedh spill muka nya dong kek apa,1
@lockeyfanboy Spill nomernya aja biar rame,1
ASIKKKK SPILL MUKA,0
@Heraloebss siapa hakimnya? gaada yg spill mukanya,1
WNA Kembali Berulah dan Serang Warga Simeulue https://t.co/tqmviOdHWr https://t.co/wyk9Z4VxD8,0
@tanyarlfes SPILL AJA SINI NOMORNYA. ENTENG BGT NGOMONG BEGITU,1
spill fotonya bisa kali https://t.co/Yavll4Bwap,0
@tanyakanrl spill nomornya nder biar bisa silaturahmi,1
@ndagels Tolong spill alamat dan nomornya tuh orang dong,1
@mooonstrukc @hwangppil spill kalo udh ada tgl,0
@convomf Spill nomernya kita kerjain bareng2,1
@sbmptnfess Harusnya spill nomernya sekalian nder,1
@jansewn spill nomernya kak,1
@jogjamnfs spill orangnya di akun twitter mu. Biar 1 twitter nanti nyariin dia. Walopun mungkin km gaada fotonya tp masih ada nomornya kan?,1
@kegblgnunfaedh Spill kali muka cewenya mirip kobokan ga?,1
Lapor ndan menunggu komando untuk serang nomor yang mengganggu Mr. Gage @Greschinov @EGreschinov @AzzamIzzulhaq @neohistoria_id,1
@akujack_ Uppss nomernya ke spill kak,0
@recehtapisayng Spill muka mertuanya,1
@ASTER0IDSZ spill cowoknya donk kak di wa mw ak goda,0
Apakabar itu kemarin yg share datanya rezy sampe nama ibu bapaknya alamat nya di spill,0
@inidilaaaaaaa spill details ke wa di bio yuk timku ada spess nya nih,0
@convomfs spill temen lu biar gua muntahin mukanya,1
LU SHARELOC SINI ANJGGGG GUE GEBUG DADA LO SAMPE BUNYI HAIYAIYA ASUUU SEBAR NOMOR SINII,1
@KucengTerbanggg SPILL MUKA SENIORNYA PLISSSSSSS KALI AJA EMANG JEALOUS KRN SI ADE JUNIORNYA LEBIH CANTIK AWKAWKAWKKK,1
@tanyarlfes Spill nomor ama akun fbnya lah ngapain disembunyi,1
@idextratime kenapa ga serang data pribadi negara kayak kominfo kemarin?,1
@waterrmelona_ Spill di wa gue butuh teh,0
@tanyakanrl spill no nya biar dihakimi warga twt nder,1
@drawheels nggak tauuu spill alamat dik. mayan deket keknya,0
Spill nomornya pak,1
@Bahgchan KAK KOK NGGAK SEBAR FOTO ITU LAGI,0
@yazidahziy4 @moviemenfes Wanjir di spill ga kak muka nya sih rum nya ka?,1
@axhreaders @abcdelyss spill nama rlnya alamat rumah wajah or anything yang bakal bikin ketauan tu orang siapa,1
@qantvant foto cermin yang kontolnya keliatan spill kak,0
ini mah emang lu yg problematik. mana sebar nomer orang tanpa sensor,0
Menunggu gillo sebar foto dari video hari ini ,0
@youflavored spill alamat akan ku begal,1
@mlelaan Spill foto jangan,0
@tubirfess Spill muka suaminya,1
Spill aja mukanya,1
@riyangic tau..udah aku marahin..para bgt mau sebar nomor..pdhl kan hrsnya buat aku aja ya nomornya,0
@starfess SPILL NOMORNYA SI,1
@collegemenfess Dan ngga perlu serang wa juga karena bukan awardee lpdp jadi ga guna:(,0
@mortenzt spill mukanya dong gantenk,0
@Askrlfess Kukira ada spill foto baru Agnes ,0
@minnjwi Udah aku spill di foto!! ,0
Ad kontak wa tu..serang suda https://t.co/h75LF2wwTd,0
@_lilxbunny spill nomernya dong kaa takut,1
Ini kita spill Nomor wa nya yaa gyss 0852-8209-0841,0
Sbnernya aku gk terlalu nutupin nama asliku. Tapi agak takut klo disalahgunakan bisa fatal :'( jdi klo nama panggilan fine aja asal gk spill seluruh nama sampe data diri KTP SMA Soalnya nama panggilan rlku aja gk terlalu nyambung sama nama asli ,0
@tanyarlfes 70 JUTA CUMA? SPILL NOMER TANTENYA LAH SINI. NETIZEN INGIN MAMPIR.,1
@jogjamnfs spill nomer e dab di bom sms opo bom wa ben hpne ngehang,1
@disubn gtau nih men ada yg spill nomernya trus aku telpon lgsg,0
@olafaa_ SPILL MUKA GAA??,0
@DarsAlexandra1 Sebarin aja nomer nya Bang Biar di Basmi Manusia laknat sprti itu,1
@tanyakanrl Sebar nomor bapakmu juga sini,1
@convomf spill foto 14 feb tahun inii,0
Resolusi 2024 gue adalah gamau sebar no hp ke stranger kecuali ada benefitnya wkwk mmpsshh,0
@tanyakanrl Foto cowoknya aja spill coba,1
@26_61_04 spill ig nya nomernya,1
@haru9yu spill nomor sama ig nya dia ajaa,1
spill orang yang hampir ngebakar rumah hari ini! . kelupaan sih,0
ANAK-ANAK NHC PADA KETEMUAN....SPILL FOTONYA PLIS....AKU SENENG BGT,0
Pokoknya ada yg gini lgsng spill aja yg kenal akunnya ato mukanya as u guys did at gda,1
@mysharcn Lo kalau sebar foto pacar lo jangan disini juga ron,0
@nebulaveill Kata gua mah spill muka dia skrang gua by imesss,1
@tanyarlfes MINIMAL SPILL NOMOR LAH ANJ,1
@tanyakanrl Spill kuliah yang fokus ke hp biar wawasan aku nambah,0
@sosmedkeras Spill muka dn ktp Abnya dong ..,1
shinez kalau mau spill aja semua fotonya ,0
@tanyarlfes Maaf nder bisa sekalian spill mukanya?,1
Ini spill foto suaminya napa mau gue kasih ke grup begal,1
@doyoyung spill lokasi mau foto disini juga,0
@pluvioree Spill fotonya plis,0
Nah! Dari kemarin si Arwinda mulu di spill si bapak beranak 1 ini sama sekali gak keliatan mukanya ,1
Akhirnya ada yg spill foto jelasnya,0
@tanyakanrl Ada aje ye spill dong muka lakiknya seganteng apa sih,1
ini kmrn ada yg mau spill muka dia spill aja deh greget bgt gue liatnya,1
@gagal_hijrah Spill data pribadi nya min,1
@Leoxyz29 spill di wa yah,0
@kegblgnunfaedh spill muka yang nge rekam juga dong guys pengen tau mukanya,1
@hamidahdesti23 @maccycas @tanyarlfes Spill cp by wa kak ,0
@heartlighjts @ArwahMiliter Spill dong fotonya si sukro,1
@txtdarigajelas Pasti muka cwe nya kaya kuontoll .. spill dong pliss haha,1
@95winterbear_ spill akunnya kaa,0
@loadicng Eh sorry baru search arti doxxing ternyata kl nyebarin nama asli no telp dll gt uda masuknya doxxing,0
Ada yang punya kcg! meowdel whiskas di rumah? Spill dong! https://t.co/54xvqVpooA,0
@fairyreeen @beriaku10M Perlu kita spill disini fotonya ren?,0
@numblittlebug20 nunggu ada yang spill muka cowoknya,1
@kegblgnunfaedh Spill donk muka anaknya..,1
nomornya guys serang lah anjir apalagi biar pada tau rasa,1
Yu lyodra spill fotonya https://t.co/SIasKIs9Ee,0
Spill fotonya sabii aliikk,0
@Askrlfess jangan main sebar foto orang pls....,0
Ternyata gk ada yg brani spill fotonya wkwkwkkwk,1
Spill dong fotonya,0
the ava vs the owner haha sekalian spill muka https://t.co/gK0uMREbLl,0
spill alamat dong kak https://t.co/lam6HrilOA,0
@Heraloebss Spill akun media sosial ktp kk dan berat badan nya dong,1
ㅤ ㅤ 54. Spill foto terbaik muse mu min 5 foto ㅤ,0
padahal fotonya udah kena spill hehehe https://t.co/YqDYJ8vr1R,0
wkwkwk ke sebar juga kan muka lu mbaa,0
@convomf spill ig atau nomer gw mau silaturahmi,1
@alfieyna tolong spill alamatnya!!!,0
@firzaauliaa25 @daniel_goldber9 Iya gk etis ngomongin kesannya mba alfamart hina semua. Udah tau Yang berengsek cowoknya. Spill lah mukanya biar tau se indonesia.,1
NGERI BGT MUKANYA DI SPILL,0
@sbtcon Spill aja nder trs next time kasih wm di foto produknya,0
@tanyarlfes Spill nomor hpnya dongg..,1
@zoldyck_addict buruan spill di wa segera,0
@seblakterus spill je ama muka mukanya skalian,1
@excalilburn @hrdbacot Jangan spill di muka umum dong ,0
@frndaff @convomf Spill fotonya kak wkwkwk,0
Ini orang nya yang ber alamat diaerah serang https://t.co/MVIWCLDqYc,0
anjg lah lu pada ngeh ga tiap ada yg scam trus di spill selalu ada foto ktp tapi karena si love ini minor jd ga ada foto ktp KEK ANJABHDVAH gue sebel bgt cok emng lu ga ada maenan lain di umur lu itu? hrus bgt cok scam? hafalin rumus mtk dlu km dek,0
@tanyarlfes wahhhh minimal spill nama lengkap dan rumahnya,1
@icefujkl spill wa dulu dong mau jadi abg abg juga ni wkwk,0
Masih gak paham kenapa yg di spill muka ceweknya cuk kan yg selingkuh cowoknya??!!!,0
@97W99H foto aku jgn di sebar lg ju,0
@Tfsgxy_ Serang rumah,0
@4gyum jir nomer si nopal jg ke spill,0
@tubirfess Tolong spill muka bencong satu itu,1
@lullaabiest Spill nomer nya dongg kaa mau aku block cust begini,1
@tanyakanrl spill muka cowomu coba apakh macam bekantan,1
UNCUP AYO SPILL FOTONYA https://t.co/8AO2e9PZk5,0
itu yang nomor 14 siapa kak spill dong,0
@onifess muka haganezuka di spill ap egk nie???,0
Ping tolong spill semua foto yg ini keluarin semua draft foto video dihp kamu ya nak ,0
@unmagnetism Skali2 muka orangnya d sebar. Ktmu hajar,1
@tanyarlfes spill aja mukanya sekalian biar viral,1
@gladdiandra Akhirnya spill muka,0
@convomf barenbliss sm ombrella nya yg nomer berapa tu nder spill dong ,0
@xznsooyanzr @fitness5848 spill di wa,0
@ceceaspacarmu @Kynxxx69 spill mukanya pls seganteng apa si lu cok,1
Ini secret foto new? Yang tay udah ada yang spill blum?,0
@rob_iqb @PartaiSocmed Spill KTP orang ini biar di rujak asem manis netijen,1
@menfesspelangi_ Spill mukanya nder,1
@tanyakanrl Coba jelasin aja nder. Kalo masih ngelak spill nomornya,1
@upgirls_rin Spill foto lah,0
@O7SUK Engga sebelum kamu spill ktp,0
Harusnya mukanya ga perlu ditutupin sebar aja,1
ANJING BANGSAT STRESS BGT ANJING PLS SPILL AJA ALAMAT SI RANI DATENGIN RAME RAME TAI GW KESEL BGT + NGILU BABI INI SEMUA KTA KASAR GW KELUARKAN SAKING SEBELNYA,1
@ahjvmma Sama spill no wa nya biar pada tau https://t.co/7vABkTpa64,1
@Askrlfess coba si yg ngirim menfess ini tunjukin muka nya gedek bgt butuh spill an sendernya biar dirujak net twit gatau diee mulutnya kek ape net twit tuh,1
@sosmedkeras Spill muka panitianya,1
@Dekaaja69 Iyaa dia punya utang sama temen gua ga bayar pas di spill di ig mohon Ke gua buat nyuruh temen gua buka wa nya,0
@Askrlfess spill cowok yang ngmg kak. pengen bgt liat orang tol#l penuh keegoisan tuh kek gimana si bentukan mukanya ,1
@hunxkayi Kgak tau w gk pernah spill muka keknya. Oh iya si biawak psti nntn sma ib pling,0
@qshinez Lu ngomong gini lagi gua doxxing lu Gua punya alamat lu Lu jng macem2 ma gua,0
TLONG SPILL MUKA SI DAPA DAPA ITU IIIII JNCP LG PNAS'NY JG DISNI,1
@dentyra SPILL FOTONYA GA SII?? ,1
Spill mukanya mbaaaaa ayo viralkan org yg ga tau diri di dunia inii ,1
ayo kalo ada spill fotonya,0
@infomaya_id @sosmedkeras wah ngajak perang ni orang spill alamatnya,1
@Hokben03 Coba spill fotonya,0
ga terindah mantanku cuma sebiji wkwk APA YANG DI SPILL KOCAK NOMERNYA UDH ILANG JUGA,0
@owhsehun2 spill bentukan nivea nya wa,0
@ChequeMayor rumah i tgh kena serang,0
@yordunk kak spill aja gasi mukanya aduh emosi,1
@Oreo0898 spill nomor dan qrnya ka,0
@jogmfs spill muka lakinya sama hartanya dong,1
@pledis_17 Makasih udah di spill foto fotonya ️️️,0
@sosmedkeras spill aja orang.y biar ketahuan mukanya ,1
@selat_solo Spill .. spilll fotonya ,0
@hininsky Maaciii W Wait ninaa di hp satunya. Ntar yaak aku spill hihi,0
@Niddaxz Sebarin aj nomor ny ke grup homo kalo gitu,1
Shame on you. Liat aja kalau udah ke spill gue pampang nama sama muka rl lo.,1
ga ada yang mau spill ni Poto? https://t.co/MQV9SHeAvB,0
spill ciri² nama sama alamat nder p @marracttie ikut ga?,1
@hyunjhawng Spill foto keluarganya,1
Good. Kalo perlu serang rumah glazer,0
@Heraloebss Bisa x di spill fotonya... Spya mkin dikenal netizen.,1
@southcean @kittypearllss spill fotonya kakak,0
@hjsooo_o @blueebiw @L0ving_jh spill ktp nya,1
@tarii_cloudy Laporin aja kak orang kek gitu kalo belum ngerasain hukuman ga bakal kapok kalo bisa spill muka PK nya biar orang pada tauu,1
@convomfs Lu spill nomernya lgsg ke rujak pasti.,1
@18fesss Spill mukanya aja nder keadilan skrg ada di social media,1
@eurnsoo_ bisa aja yang lebih cantik &gt;&lt; nanti main ke rumah ku ya aku spill nanti,0
Mende main mercun serang rumah orang,0
@tanyakanrl Spill alamat rumahnya dong yg tau,1
Spill aja lah nomornya. Ngapain pake disensor,1
@lethalwheeler spill muka dong menk,0
@tanyakanrl Spill nomer seniornya nder,1
@sbtcon spill nomornya dahhh aneh bgt tu org,1
@drragme Dri situ aja psikopaat Lu mau gua sebar foto rl bugilnya ? ,0
@parkmirnju udah saatnya kita sebar nomor kita biar makin SIBUK,0
@Askrlfess muka anaknya udah ke spill muka bapaknya sejauh ini masih belum gue ketahuin gimananya,1
@rufflce @tanyarlfes Spill rumahnya monik pen gw lempar granat kerumahnya ,1
ORGIL. SPILL NO WA NUA ,1
@Gundowann Spill dong siapa itu no 7 ,0
@prosesoflove Spill aja lagi pengen liat muka tebelnya itu.,1
@Nillazq_ Rumah siapa kak yg di spill ?,0
Kalau one day ke spill foto sama ***a and the gang kita pura-pura terkejut aja gasih @ceyaaa27 ?? ‍️‍️,0
@Debby_Serang No wa dlu.,0
Two ama jude uda di spill la mukanya sisa ciwi2nya ,0
@madeinfana Miu spill foto foto sblm hamil vs sesudah,0
@prewttygf GUE NUNGGU TU FOTO KE SPILL,0
@InteristaLK Ngebet cari muka. Lagi nyari follower dengan trik serang brutal biar rame.,0
@daltaels iya bener2 bakal aku rekam mukanya aku sebar punya mulut sampah bgt,1
Baru saja mengirim foto @ Ponpes Darunnajah 3 Serang https://t.co/CmxgP36C2t,0
@namtanfulm ini foto istriku ko bisa kesebar sih padahal aku udah simpan baik baik biar ngga ada yang sebar,0
bege w udh nyambat di rant biar ga kesebar muka cewenya eh malah ada yg sebarin ,0
@convomfs najis dah spill nomornya pengen gue tonjok mukanya anjeng,1
@zhangguries macamaa tapi aku pernah spill muka ku kah? btw makasi hehe,0
@tanyakanrl Spill alamat,0
Pusat Segel Meter PLN/PDAM Segel Double Lock Terlengkap Serang WA : 0813-3355-9012 https://t.co/NcgafDeQNb,0
@snowjaeday6 spill nomernya nder,1
@26_61_04 spill aja mbak ignya nomernya biar diserbu nitijen,1
@____raaaaaa spill di wa ajaa nihhh kyknyaaa ,0
@rhapunjel Spill ktp nih,1
@tilIybirdie zaa spill fotonya nantiii,0
@kamalacempaka Mana fotonya liat? Spill dikit dong ,0
@senandah @tanyarlfes spill softlens yg foto tengah dong kakk,0
@njmcovr Makasih yank kmu kpan mau spill foto kmu yg kece itu,0
Foto pas brangkat ya ini Untung ada yg spill resmi,0
Gangster Bawa Arit Serang Rumah di Cinde Semarang https://t.co/5SEQmxooRV https://t.co/w5paYvOG78,0
@okanata Alhamdulillaaaah... Spill alamat dong,0
yeosang apa gamau spill fotonya,0
@trewnds @ssefnum spill fotonya dari mana itu kaa,0
@tanyarlfes Spill mukanya anjrot kayak monyet gak ,1
@bibbinam 38 gas spill alamat,0
@heryryryry SPILL FOTONYA DONG MNIEZ,0
@convomfs Spill mukanya dongg si Safreza itu,1
@p0tp1e @convomfs mau aku spill foto itu kah,0
anisd gk dulu muka ak gk blh di sebar https://t.co/yU3zEx7MTP,0
@gerardoega_93 Spill alamat rumah e,1
@Resty_J_Cayah @gibran_tweet @PartaiSocmed Yang foto n sebarin bakal kena UU ITE ini Awokwokwok,0
@AndhikaRadhitya Spill dong 15 rb menu kek apa n foto dong jgn² nanti takaran menu buat para kurcaci,0
@tanyakanrl Sebar aja nomor si senior nder biar kita kasih pelajaran,1
SEREEM AAAAAAAA DPT NMR GUE DR MN???? GUE EGK PERNAH SEBAR NOMOR KE MEDSOS APA-APA PERASAAN....,0
@FWBESS nge spill tapi nomornya di sensor,0
@tanyarlfes ringan??? RINGAN???? anjrt isilop nih kalo gaada duit begini kh?? spill muka suaminya yg kaya curut itu dongg,1
yg udah dapet foto aku jangan di sebarin ya,0
@tanyarlfes Spill aja nomernya Nder.,1
@jaehvyuk kan aku spill fotonya aja eh kamu malau spill unamenya hufttt,0
@akunkentankx Spill di wa aja disini ngeri aja nama kampusnya soalnya,1
@sosmedkeras Minimal di spill mukanya si sender atau akunnya gitu loh min,1
@starfess spill full nomernya aja bu biar dirujak sama netijen indo,1
@Ayang_Utriza Rikuwes jebolin dan spill datanya anis baswadan donk .... please ,1
@FOODFESS2 WOI SPILL ALAMAT RUMAH CITUL DISINI KOK GOCENG,0
@erisakpntjr doksing nihhh btw nomor ella ada ka?,0
@niszdunn spill foto ktp,1
@beyluvjmjk Lucyuu spill foto profil group sabian family kakk ,0
@tanyarlfes spill foto yang kamu simpan di dompet,0
@nceeeeeeengg Spill foto mobilnya mba,0
Dimohon untuk spill foto,0
@RStedon Knpa gada yg brni spill muka ny,1
@radaradara111 lu spill aja sih sar mukanya jangan di biarin,1
@yssctamara24 spill ktp muuu,0
@_secondacc__ Kamu udh coba ngmg lagi sm keluarganya belum? Blg gitu kalau msh ganggu bakal dilaporin ke polisi. Gertak aja begitu Kalau u capek ngmg ama ni manusia gila sebar aja nomernya biar netijen bertindak,0
@pijskiy apa yg aneh dr pulau itu cpt ping wa ak skrg dan spill!!!,0
Cuma di sini isok mara mara kalau masih aja ada yg spill spoll menisan ta umbar nang status wa bah no cek loro ati sing moco ,0
@tanyakanrl Spill nomor supaya jd peringatan buat yg lain.,1
@PartaiSocmed Spill alamatnya tum,0
@tanyakanrl Spill foto ngirimnya video ,0
@fullshan_ Spill fotonya jenn,0
Nihh nomernya. Maaf ye ku spill https://t.co/GDSnmGlsdT,0
Kata gw nomor nya jangan di sensor gasoh sebar luasin aja,1
spill mukanya dong,1
@ALDRLDXVR Ada yg kena spill pke foto org trus ditempel mukanya mhwhwhwh,0
@sgt_pb Spill dong fotonya wkwkwkw,0
@ravencllns Siapa isra buru spill di wa,0
JANGAN SAMPAI AKU SERANG RUMAH KAUUU,0
so nampak tak CIKGU NAZIMAH tu dah spread pasal mak aku 'serang' dia kat rumah pengasuh. aku nampak CIKGU SAMSUL tu ada anak perempuan ,0
@saturday13th Oke spill fotonya kak sab,0
@QuesterEWC spill kak kakak pilih nomer berapa,0
jangan percaya sama pacar lu ga akan sebar foto lu kalo sutup,0
Bawa ke jalur hukum ka al. Org kek gini tuman klo gak dikerasin. Pake sebar foto itu udh ganggu privasi,0
spill mukanya mau gua buat nakut2in tikus di rumah,1
@MrBekalicky89 @PartaiSocmed Sebarin fotonya ke media biar tau sekalian warg +62....,1
@KelvinCandella SO SAD.. SPILL MUKA ORANGNYA,1
@idn_abroad sudah di spill itu pas foto indo bakal cetak 2 gol,0
@sbtcon kalo sampe alamat rumah di spill kyknya too much deh nder,0
SEBAR MUKANYA PLS,1
SPILL FOTONYA GAK ,0
@sambernyawafans @NorthLegion1953 @ICFxPERSITA @Persitajuara Kadal2 pengecut yg lari itu harus ditangkap semua sebar mukanya di media,1
Spill muka jangan di sensor ,1
@ryliebasley spill full muka orangnya,1
[rvf] piss spill foto doi yang lain pake ginian dong jarang nemu soalnya https://t.co/YvVsGXo7fM,0
@tanyarlfes mnding lu dluan spill tu muka cowo nya nder gila kali mau kalah,1
@tanyakanrl spill nomornya mbak sini tak silaturahmi,1
@kegblgnunfaedh Spill sosmed sama wa ceweknya sabi lah yah pengen bgt ngenain nya mental wkwkwk,1
SPILL FOTO BISA KALI,0
@fairymaryn klo udh hapus permanen di akun kk itu udh pasti kehapus tpi mungkin dia udh simpen foto kaka dan dia sebar lgi sebelum kk hapus permanen,0
@VueltaFuturo Hai Rena spill no wasap bapakmu,0
@skyviewh14 spill detail di wa kak,0
@beruangtypo spall spill spall spill wa itu lo kak dibls,0
@MafiaWasit Jamaah AMIN serang nih ..... Demo rumahnya coach..m!!!,1
@kekocakandunia Spill nomornya kita hujat rame2,1
Ngapain nomernya di blur? Spill aj.. arahnya udah jelek itu.,1
@tanyarlfes spill mukanya sekalian dong,1
Sendernya gblg. Udah salah gblg spill muka HR lg,0
@ anton ayo spill fotonya,0
@tanyarlfes spill aja nderrr no nyaa biar diserang warga twittt,1
@convomf spill aja nder muka sama nomer nya udah,1
Beneran? Spill fotonya ,0
@pelaaut Sebar nomernya di grup g4y coba,1
@putrimrndd Nomor lakik kakakmu mana.. spill juga..,1
SEBARIN PLISS KALO BISA NOMORNYA KALIAN TANYAIN WKWKWKWK,1
@convomfs Aku pernah diginiin... awalnya takut mohon² jan disebar. Tapi makin lama ancemannya itu terus. Kata temen ku yaudah giniin aja sebar aja org cuma muka itu mah dia cuma nakut² kamu biar kamunya mau ,0
@Hasbil_Lbs Foto nhasbil sama lonte 2x itu gak sekalian di sebar juga bil,1
orang gila spill aja mukanya anjer sabar banget dah lu guemah dah gue santet online,1
@lvlychynsk_ kak mnding spill nomornya dah serbuu ajaaa WKWKWK,1
@starfess Iniii udah di spill sender fotonya,0
@sbmptnfess Mindsetnya jelek bgt spill no wa dia nder,1
@hrdbacot Spill KTP,1
ni klo gua spill foto di sini gmna ,0
yg mane orangnya spill muka mba ini dong,1
@urgirlfies Coba agak di spill nomornya biar keliatan,1
@dinosaurhu Woy plis jangan sebar foto pacar asli gw gini bisa ga yaaaa,0
@rryuseei Viralin lagi aja sebar no kontak nya ,1
@knamjoocn Jangan spill muka rl donk lo,0
@tanyakanrl Nderr spill dong nomer nya mau silaturahmi,1
lega akhirnya bisa spill muka cowoku (yet) ‍ https://t.co/bhLzTQLhM9,0
jujur kalo ada berita spill spill an gini baru deh gw tau muka muka artis indo GW GA PERNAH NGIKUTIN BJIL sejak 5tahun yg lalu,0
@Champagzne spill ktp,1
Baru juga keluar nomor urut. Udah serang sana sini cari kesalahan sana sini,0
belum di spill juga foto nye? @Dzikrigrini,0
yg sefollowan ig dgn ku aj yg bs lhat krna sy tdk mw spill muka dsni,0
@Urrangawak Brow kok ga serang no 1 yg jelas parah qbis smqlqm,0
@bri6luhk @iamoqta spill fotonya kak,0
@RAZAMASTORE Spill aja ka nomernya,1
Kalo gue sih udah gue spill mukanya biar tamu undangannya pada tau,1
@tanyarlfes Spill nder nomornya dll,1
@xunjjongie Masa?? Kukira kita spesial kak sini sini spill nomor ,0
jangan2 taekook ga tau fotonya bakal di spill sama jimin wkwk,0
@jenn_aira07 Ngga ada yg spill sosmed nya gitu ..?? Atau no WA nya mungkin,1
@puximeng sampe saling sebar nomor..,0
@imeeenim Spill alamat mau silaturahmi,1
@redandvelvets @pengabdiirene Heh jangan spill data pribadi di X ah elaaaah ,0
@schfess spill aja nomornya nder,1
Cantiknya foto paspor kok bisa sih aku mau foto gini juga mbk Nana Mirdad spill dong kantor nya,0
@tanyakanrl Spill mukanya woii,1
anak gadis ku viral brb sebarin di grup wa keluarga‍️,0
@haedongykie mana nomornya biar gua sebar di grup Janda indonesia,1
pls spill fotonya pls bgt,0
@sosmedkeras Spill nomor hp bapaknya dek. Biar netijen yg bertindak,1
@jirawtat BJIR LU UDAH SEBAR TU FOTO SAMPE KE MESIR.,0
@trexcp0 Spill foto orangnya aja kak,1
@chaniechanHae spill aja kak muka dia sama nomer nya,1
@s__ked euy parah bgt sampe ngancem gitu dehh spill nomernya kakk,1
@fara_salsaa spill nomor wa nya ,1
@P4ngsit spill nomer yg gak ngangkat telpon,1
doxxing aja sampe alamat rumahnya stalk sampe mampus ga berani hidup org kek gini kok dikasi napas sih,1
@voguessy tolong ya jangan sebar foto rl ku,0
@xxjydei Spill dei keknya foto dia deh jahat bgtt tkut yg lain kena btw tpi kek pernah liatt gtu AVA harder nya,1
sesekali spill muka dikit. https://t.co/ApnA5IckLF,0
@caaramelacaa spill foto full nya donk qaqa,0
spill foto benerannya bisa kali SM ajg https://t.co/69p6sa0U3W,0
@taromatchahh spill sini ajg nomornya,1
keknya jrg bgt gwehh spill muka rl dia X https://t.co/k7WqHTpIDe,1
@torlaies spill foto dosennya dong,1
ORDER WA: 0812-7571-3754 Agen Flimty Fiber Cilegon Serang Supplemen untuk detox dan meningkatkan sistem daya tubuh.,0
@rnysr15_ Spill dong ka ig / go wa nya Iya mau chainnya,0
Plis spill mukanya biar populasi org tolol yg punya bnyk privillege ini punah,1
@bluwshies Kaak tolong spill nomor WA takut,1
Spill wajah sama nomor wa lah pen neror sumpah,1
@xgliere tak spill KTP mu,0
tolonk spill fotonya pack @.realpcy https://t.co/KtfruckkWg,0
@twnklebell Spill bisikin dong mint nomor 4! btw si dion ternyata masi idup ye,0
@reygynna spill no wa nya nder,0
Sudah ada yg spill nama sama fotonya belum si,1
Spill muka bapaknya,1
Ayo netizen kita serang akun ig dan wa nya hahaha,1
mw bkin spall spill pencarian wa tkt dpt yg aneh aneh ‍,0
@cloveddoper Waduuu spill dong foto cwk nya,1
@nLymsss Pengen liat mukanya adit kok gak di spill sekalian kok mau maunya sama LC mana tt nya dah kendor wkwkwk,1
WOYYY AYOK SPILL POTONYA https://t.co/TglVgELa9V,0
@jogmfs spill lah muka org tua tholol itu,1
@merapi_uncover @komirzz Minimal mukanya spill di sini.,1
Spill semua akun yang login di hp kalian,0
